operation_id,visit_id,operation_type,aircraft_category,start_time,end_time,pax,stand_id,stand_type,walking_distance,is_contact
V_M08327_M08370_TURN,V_M08327_M08370,turnaround,C,2026-04-02 05:10:00,2026-04-02 07:55:00,348,121,contato,255.0,1
V_M08328_M08374_TURN,V_M08328_M08374,turnaround,C,2026-04-02 05:15:00,2026-04-02 08:00:00,348,114,contato,155.0,1
V_M08319_M08337_DEP,V_M08319_M08337,departure,C,2026-04-02 05:20:00,2026-04-02 06:05:00,186,111,contato,140.0,1
V_M08329_M08375_TURN,V_M08329_M08375,turnaround,C,2026-04-02 05:20:00,2026-04-02 08:00:00,348,116,contato,230.0,1
V_M08330_M08379_TURN,V_M08330_M08379,turnaround,C,2026-04-02 05:25:00,2026-04-02 08:10:00,348,113,contato,150.0,1
V_M08331_M08384_TURN,V_M08331_M08384,turnaround,C,2026-04-02 05:30:00,2026-04-02 08:25:00,348,122,contato,260.0,1
V_M08342_M08356_TURN,V_M08342_M08356,turnaround,C,2026-04-02 06:25:00,2026-04-02 07:15:00,372,107,contato,120.0,1
V_M08341_M08389_TURN,V_M08341_M08389,turnaround,C,2026-04-02 06:25:00,2026-04-02 08:40:00,348,112,contato,145.0,1
V_M08344_M08381_TURN,V_M08344_M08381,turnaround,C,2026-04-02 06:45:00,2026-04-02 08:20:00,140,135,contato,325.0,1
V_M08345_M08387_TURN,V_M08345_M08387,turnaround,C,2026-04-02 06:50:00,2026-04-02 08:30:00,140,206,remoto,395.0,0
V_M08346_M08367_TURN,V_M08346_M08367,turnaround,C,2026-04-02 06:55:00,2026-04-02 07:50:00,272,125,contato,275.0,1
V_M08348_M08378_TURN,V_M08348_M08378,turnaround,C,2026-04-02 07:00:00,2026-04-02 08:10:00,272,124,contato,270.0,1
V_M08347_M08377_TURN,V_M08347_M08377,turnaround,C,2026-04-02 07:00:00,2026-04-02 08:05:00,272,131,contato,305.0,1
V_M08350_M08382_TURN,V_M08350_M08382,turnaround,C,2026-04-02 07:05:00,2026-04-02 08:20:00,272,129,contato,295.0,1
V_M08349_M08391_TURN,V_M08349_M08391,turnaround,C,2026-04-02 07:05:00,2026-04-02 08:45:00,140,136,contato,330.0,1
V_M08353_M08371_TURN,V_M08353_M08371,turnaround,C,2026-04-02 07:10:00,2026-04-02 07:55:00,352,111,contato,140.0,1
V_M08354_M08383_TURN,V_M08354_M08383,turnaround,C,2026-04-02 07:10:00,2026-04-02 08:25:00,272,128,contato,290.0,1
V_M08355_M08386_TURN,V_M08355_M08386,turnaround,C,2026-04-02 07:10:00,2026-04-02 08:30:00,272,132,contato,310.0,1
V_M08358_M08388_TURN,V_M08358_M08388,turnaround,C,2026-04-02 07:15:00,2026-04-02 08:35:00,272,130,contato,300.0,1
V_M08359_M08380_TURN,V_M08359_M08380,turnaround,C,2026-04-02 07:15:00,2026-04-02 08:15:00,236,134,contato,320.0,1
V_M08362_M08373_TURN,V_M08362_M08373,turnaround,C,2026-04-02 07:20:00,2026-04-02 08:00:00,352,109,contato,130.0,1
V_M08361_M08394_TURN,V_M08361_M08394,turnaround,C,2026-04-02 07:20:00,2026-04-02 09:00:00,348,115,contato,160.0,1
V_M08360_M08390_TURN,V_M08360_M08390,turnaround,C,2026-04-02 07:20:00,2026-04-02 08:45:00,272,133,contato,315.0,1
V_M08364_M08372_TURN,V_M08364_M08372,turnaround,C,2026-04-02 07:25:00,2026-04-02 08:00:00,372,108,contato,125.0,1
V_M08363_M08401_TURN,V_M08363_M08401,turnaround,C,2026-04-02 07:25:00,2026-04-02 09:10:00,348,118,contato,240.0,1
V_M08365_M08403_TURN,V_M08365_M08403,turnaround,C,2026-04-02 07:30:00,2026-04-02 09:15:00,272,110,contato,135.0,1
V_M08368_M08385_TURN,V_M08368_M08385,turnaround,C,2026-04-02 07:55:00,2026-04-02 08:25:00,372,107,contato,120.0,1
V_M08376_M08447_ARR,V_M08376_M08447,arrival,D,2026-04-02 08:05:00,2026-04-02 08:50:00,267,126,contato,280.0,1
V_M08393_M08408_TURN,V_M08393_M08408,turnaround,C,2026-04-02 08:45:00,2026-04-02 09:30:00,352,107,contato,120.0,1
V_M08392_M08405_TURN,V_M08392_M08405,turnaround,C,2026-04-02 08:45:00,2026-04-02 09:20:00,272,108,contato,125.0,1
V_M08376_M08447_PARK,V_M08376_M08447,parking,D,2026-04-02 08:50:00,2026-04-02 11:40:00,0,120,contato,250.0,1
V_M08400_M08412_TURN,V_M08400_M08412,turnaround,C,2026-04-02 09:10:00,2026-04-02 09:50:00,272,109,contato,130.0,1
V_M08399_M08414_TURN,V_M08399_M08414,turnaround,C,2026-04-02 09:10:00,2026-04-02 10:00:00,348,112,contato,145.0,1
V_M08404_M08428_TURN,V_M08404_M08428,turnaround,C,2026-04-02 09:20:00,2026-04-02 11:25:00,236,113,contato,150.0,1
V_M08406_M08415_TURN,V_M08406_M08415,turnaround,C,2026-04-02 09:25:00,2026-04-02 10:05:00,348,111,contato,140.0,1
V_M08409_M08421_TURN,V_M08409_M08421,turnaround,C,2026-04-02 09:40:00,2026-04-02 10:50:00,372,110,contato,135.0,1
V_M08411_M08418_TURN,V_M08411_M08418,turnaround,C,2026-04-02 09:45:00,2026-04-02 10:30:00,440,108,contato,125.0,1
V_M08413_M08420_TURN,V_M08413_M08420,turnaround,C,2026-04-02 09:50:00,2026-04-02 10:35:00,440,107,contato,120.0,1
V_M08416_M08429_TURN,V_M08416_M08429,turnaround,C,2026-04-02 10:10:00,2026-04-02 11:35:00,372,109,contato,130.0,1
V_M08419_M08427_TURN,V_M08419_M08427,turnaround,C,2026-04-02 10:35:00,2026-04-02 11:15:00,140,111,contato,140.0,1
V_M08422_M08437_TURN,V_M08422_M08437,turnaround,C,2026-04-02 10:50:00,2026-04-02 11:55:00,372,108,contato,125.0,1
V_M08424_M08444_TURN,V_M08424_M08444,turnaround,C,2026-04-02 11:00:00,2026-04-02 12:05:00,372,107,contato,120.0,1
V_M08423_M08436_TURN,V_M08423_M08436,turnaround,C,2026-04-02 11:00:00,2026-04-02 11:55:00,236,114,contato,155.0,1
V_M08425_M08435_TURN,V_M08425_M08435,turnaround,C,2026-04-02 11:10:00,2026-04-02 11:50:00,272,110,contato,135.0,1
V_M08426_M08439_TURN,V_M08426_M08439,turnaround,C,2026-04-02 11:15:00,2026-04-02 12:00:00,272,112,contato,145.0,1
V_M08430_M08457_TURN,V_M08430_M08457,turnaround,C,2026-04-02 11:40:00,2026-04-02 12:55:00,348,111,contato,140.0,1
V_M08431_M08451_TURN,V_M08431_M08451,turnaround,C,2026-04-02 11:40:00,2026-04-02 12:40:00,272,115,contato,160.0,1
V_M08376_M08447_DEP,V_M08376_M08447,departure,D,2026-04-02 11:40:00,2026-04-02 12:25:00,267,123,contato,265.0,1
V_M08433_M08454_TURN,V_M08433_M08454,turnaround,C,2026-04-02 11:45:00,2026-04-02 12:50:00,272,118,contato,240.0,1
V_M08432_M08463_TURN,V_M08432_M08463,turnaround,C,2026-04-02 11:45:00,2026-04-02 13:10:00,236,125,contato,275.0,1
V_M08434_M08455_TURN,V_M08434_M08455,turnaround,C,2026-04-02 11:50:00,2026-04-02 12:50:00,272,116,contato,230.0,1
V_M08438_M08450_TURN,V_M08438_M08450,turnaround,C,2026-04-02 12:00:00,2026-04-02 12:40:00,372,109,contato,130.0,1
V_M08441_M08459_TURN,V_M08441_M08459,turnaround,C,2026-04-02 12:00:00,2026-04-02 13:05:00,348,113,contato,150.0,1
V_M08440_M08456_TURN,V_M08440_M08456,turnaround,C,2026-04-02 12:00:00,2026-04-02 12:55:00,272,121,contato,255.0,1
V_M08442_M08453_TURN,V_M08442_M08453,turnaround,C,2026-04-02 12:05:00,2026-04-02 12:45:00,140,110,contato,135.0,1
V_M08443_M08484_TURN,V_M08443_M08484,turnaround,C,2026-04-02 12:05:00,2026-04-02 14:15:00,372,119,contato,245.0,1
V_M08446_M08464_TURN,V_M08446_M08464,turnaround,C,2026-04-02 12:20:00,2026-04-02 13:10:00,352,107,contato,120.0,1
V_M08445_M08472_TURN,V_M08445_M08472,turnaround,C,2026-04-02 12:20:00,2026-04-02 13:50:00,140,114,contato,155.0,1
V_M08448_M08462_TURN,V_M08448_M08462,turnaround,C,2026-04-02 12:30:00,2026-04-02 13:10:00,272,112,contato,145.0,1
V_M08449_M08468_TURN,V_M08449_M08468,turnaround,A,2026-04-02 12:35:00,2026-04-02 13:25:00,18,127,contato,285.0,1
V_M08452_M08469_TURN,V_M08452_M08469,turnaround,C,2026-04-02 12:40:00,2026-04-02 13:25:00,440,108,contato,125.0,1
V_M08458_M08487_TURN,V_M08458_M08487,turnaround,C,2026-04-02 13:00:00,2026-04-02 14:35:00,348,110,contato,135.0,1
V_M08460_M08473_TURN,V_M08460_M08473,turnaround,A,2026-04-02 13:05:00,2026-04-02 13:55:00,18,122,contato,260.0,1
V_M08461_M08474_TURN,V_M08461_M08474,turnaround,C,2026-04-02 13:10:00,2026-04-02 13:55:00,272,111,contato,140.0,1
V_M08466_M08477_TURN,V_M08466_M08477,turnaround,C,2026-04-02 13:15:00,2026-04-02 14:00:00,272,109,contato,130.0,1
V_M08465_M08478_TURN,V_M08465_M08478,turnaround,C,2026-04-02 13:15:00,2026-04-02 14:00:00,140,118,contato,240.0,1
V_M08467_M08489_TURN,V_M08467_M08489,turnaround,C,2026-04-02 13:20:00,2026-04-02 14:55:00,348,115,contato,160.0,1
V_M08470_M08481_TURN,V_M08470_M08481,turnaround,C,2026-04-02 13:30:00,2026-04-02 14:10:00,272,107,contato,120.0,1
V_M08471_M08485_TURN,V_M08471_M08485,turnaround,C,2026-04-02 13:45:00,2026-04-02 14:25:00,272,108,contato,125.0,1
V_M08475_M08490_TURN,V_M08475_M08490,turnaround,C,2026-04-02 14:00:00,2026-04-02 15:00:00,348,112,contato,145.0,1
V_M08476_M08525_ARR,V_M08476_M08525,arrival,C,2026-04-02 14:00:00,2026-04-02 14:45:00,186,116,contato,230.0,1
V_M08480_M08493_TURN,V_M08480_M08493,turnaround,C,2026-04-02 14:05:00,2026-04-02 15:10:00,348,113,contato,150.0,1
V_M08479_M08491_TURN,V_M08479_M08491,turnaround,C,2026-04-02 14:05:00,2026-04-02 15:00:00,348,114,contato,155.0,1
V_M08482_M08494_TURN,V_M08482_M08494,turnaround,C,2026-04-02 14:15:00,2026-04-02 15:10:00,348,109,contato,130.0,1
V_M08483_M08503_TURN,V_M08483_M08503,turnaround,C,2026-04-02 14:15:00,2026-04-02 16:05:00,272,111,contato,140.0,1
V_M08486_M08497_TURN,V_M08486_M08497,turnaround,C,2026-04-02 14:35:00,2026-04-02 15:25:00,352,107,contato,120.0,1
V_M08488_M08496_TURN,V_M08488_M08496,turnaround,C,2026-04-02 14:45:00,2026-04-02 15:25:00,236,108,contato,125.0,1
V_M08476_M08525_PARK,V_M08476_M08525,parking,C,2026-04-02 14:45:00,2026-04-02 16:35:00,0,229,estacionamento,785.0,0
V_M08492_M08504_TURN,V_M08492_M08504,turnaround,C,2026-04-02 15:05:00,2026-04-02 16:05:00,272,110,contato,135.0,1
V_M08499_M08509_TURN,V_M08499_M08509,turnaround,C,2026-04-02 15:40:00,2026-04-02 16:20:00,352,107,contato,120.0,1
V_M08498_M08512_TURN,V_M08498_M08512,turnaround,C,2026-04-02 15:40:00,2026-04-02 16:25:00,140,112,contato,145.0,1
V_M08500_M08533_TURN,V_M08500_M08533,turnaround,C,2026-04-02 15:50:00,2026-04-02 17:35:00,236,113,contato,150.0,1
V_M08501_M08526_TURN,V_M08501_M08526,turnaround,E,2026-04-02 15:50:00,2026-04-02 17:20:00,596,117,contato,235.0,1
V_M08502_M08548_TURN,V_M08502_M08548,turnaround,C,2026-04-02 16:05:00,2026-04-02 18:40:00,372,121,contato,255.0,1
V_M08506_M08517_TURN,V_M08506_M08517,turnaround,C,2026-04-02 16:10:00,2026-04-02 16:50:00,272,108,contato,125.0,1
V_M08505_M08519_TURN,V_M08505_M08519,turnaround,C,2026-04-02 16:10:00,2026-04-02 16:55:00,140,115,contato,160.0,1
V_M08507_M08518_TURN,V_M08507_M08518,turnaround,C,2026-04-02 16:15:00,2026-04-02 16:55:00,272,109,contato,130.0,1
V_M08508_M08523_TURN,V_M08508_M08523,turnaround,C,2026-04-02 16:15:00,2026-04-02 17:15:00,272,114,contato,155.0,1
V_M08510_M08528_TURN,V_M08510_M08528,turnaround,C,2026-04-02 16:20:00,2026-04-02 17:20:00,140,119,contato,245.0,1
V_M08511_M08524_TURN,V_M08511_M08524,turnaround,C,2026-04-02 16:25:00,2026-04-02 17:15:00,272,110,contato,135.0,1
V_M08513_M08527_TURN,V_M08513_M08527,turnaround,A,2026-04-02 16:30:00,2026-04-02 17:20:00,18,124,contato,270.0,1
V_M08476_M08525_DEP,V_M08476_M08525,departure,C,2026-04-02 16:35:00,2026-04-02 17:20:00,186,111,contato,140.0,1
V_M08514_M08554_TURN,V_M08514_M08554,turnaround,C,2026-04-02 16:35:00,2026-04-02 18:50:00,372,122,contato,260.0,1
V_M08516_M08529_TURN,V_M08516_M08529,turnaround,C,2026-04-02 16:40:00,2026-04-02 17:25:00,272,107,contato,120.0,1
V_M08515_M08532_TURN,V_M08515_M08532,turnaround,C,2026-04-02 16:40:00,2026-04-02 17:30:00,140,112,contato,145.0,1
V_M08520_M08537_TURN,V_M08520_M08537,turnaround,C,2026-04-02 17:10:00,2026-04-02 17:55:00,348,108,contato,125.0,1
V_M08521_M08555_TURN,V_M08521_M08555,turnaround,C,2026-04-02 17:10:00,2026-04-02 18:50:00,372,115,contato,160.0,1
V_M08522_M08539_TURN,V_M08522_M08539,turnaround,C,2026-04-02 17:15:00,2026-04-02 18:00:00,236,109,contato,130.0,1
V_M08531_M08549_TURN,V_M08531_M08549,turnaround,C,2026-04-02 17:30:00,2026-04-02 18:40:00,348,110,contato,135.0,1
V_M08530_M08546_TURN,V_M08530_M08546,turnaround,A,2026-04-02 17:30:00,2026-04-02 18:25:00,18,114,contato,155.0,1
V_M08534_M08543_TURN,V_M08534_M08543,turnaround,C,2026-04-02 17:40:00,2026-04-02 18:20:00,352,107,contato,120.0,1
V_M08535_M08556_TURN,V_M08535_M08556,turnaround,C,2026-04-02 17:50:00,2026-04-02 18:55:00,372,111,contato,140.0,1
V_M08536_M08557_TURN,V_M08536_M08557,turnaround,C,2026-04-02 17:50:00,2026-04-02 19:00:00,348,112,contato,145.0,1
V_M08538_M08552_TURN,V_M08538_M08552,turnaround,C,2026-04-02 18:00:00,2026-04-02 18:45:00,272,118,contato,240.0,1
V_M08540_M08566_TURN,V_M08540_M08566,turnaround,C,2026-04-02 18:10:00,2026-04-02 19:30:00,372,108,contato,125.0,1
V_M08541_M08559_TURN,V_M08541_M08559,turnaround,C,2026-04-02 18:15:00,2026-04-02 19:05:00,236,119,contato,245.0,1
V_M08542_M08562_TURN,V_M08542_M08562,turnaround,C,2026-04-02 18:20:00,2026-04-02 19:10:00,272,109,contato,130.0,1
V_M08545_M08574_TURN,V_M08545_M08574,turnaround,C,2026-04-02 18:25:00,2026-04-02 20:10:00,272,113,contato,150.0,1
V_M08544_M08560_TURN,V_M08544_M08560,turnaround,C,2026-04-02 18:25:00,2026-04-02 19:05:00,140,124,contato,270.0,1
V_M08547_M08564_TURN,V_M08547_M08564,turnaround,C,2026-04-02 18:35:00,2026-04-02 19:20:00,348,107,contato,120.0,1
V_M08550_M08589_TURN,V_M08550_M08589,turnaround,C,2026-04-02 18:40:00,2026-04-02 20:40:00,372,116,contato,230.0,1
V_M08551_M08595_TURN,V_M08551_M08595,turnaround,C,2026-04-02 18:40:00,2026-04-02 21:00:00,348,125,contato,275.0,1
V_M08553_M08592_TURN,V_M08553_M08592,turnaround,C,2026-04-02 18:50:00,2026-04-02 20:50:00,372,114,contato,155.0,1
V_M08558_M08578_TURN,V_M08558_M08578,turnaround,C,2026-04-02 19:05:00,2026-04-02 20:15:00,352,110,contato,135.0,1
V_M08561_M08606_TURN,V_M08561_M08606,turnaround,C,2026-04-02 19:10:00,2026-04-02 21:40:00,140,132,contato,310.0,1
V_M08567_M08604_TURN,V_M08567_M08604,turnaround,C,2026-04-02 19:30:00,2026-04-02 21:35:00,272,122,contato,260.0,1
V_M08565_M08600_TURN,V_M08565_M08600,turnaround,C,2026-04-02 19:30:00,2026-04-02 21:05:00,272,130,contato,300.0,1
V_M08568_M08610_TURN,V_M08568_M08610,turnaround,C,2026-04-02 19:35:00,2026-04-02 21:45:00,348,111,contato,140.0,1
V_M08571_M08585_TURN,V_M08571_M08585,turnaround,C,2026-04-02 19:45:00,2026-04-02 20:30:00,352,108,contato,125.0,1
V_M08570_M08583_TURN,V_M08570_M08583,turnaround,C,2026-04-02 19:45:00,2026-04-02 20:25:00,352,109,contato,130.0,1
V_M08569_M08615_TURN,V_M08569_M08615,turnaround,C,2026-04-02 19:45:00,2026-04-02 21:55:00,348,115,contato,160.0,1
V_M08572_M08626_TURN,V_M08572_M08626,turnaround,C,2026-04-02 19:55:00,2026-04-02 22:50:00,348,119,contato,245.0,1
V_M08573_M08605_TURN,V_M08573_M08605,turnaround,C,2026-04-02 20:00:00,2026-04-02 21:35:00,272,112,contato,145.0,1
V_M08575_M08594_TURN,V_M08575_M08594,turnaround,C,2026-04-02 20:10:00,2026-04-02 21:00:00,372,107,contato,120.0,1
V_M08576_M08616_TURN,V_M08576_M08616,turnaround,C,2026-04-02 20:10:00,2026-04-02 21:55:00,140,131,contato,305.0,1
V_M08577_M08635_ARR,V_M08577_M08635,arrival,C,2026-04-02 20:15:00,2026-04-02 21:00:00,118,134,contato,320.0,1
V_M08579_M08627_TURN,V_M08579_M08627,turnaround,C,2026-04-02 20:20:00,2026-04-02 22:55:00,348,118,contato,240.0,1
V_M08580_M08628_TURN,V_M08580_M08628,turnaround,C,2026-04-02 20:20:00,2026-04-02 22:55:00,348,121,contato,255.0,1
V_M08582_M08607_TURN,V_M08582_M08607,turnaround,C,2026-04-02 20:25:00,2026-04-02 21:40:00,272,113,contato,150.0,1
V_M08584_M08609_TURN,V_M08584_M08609,turnaround,C,2026-04-02 20:30:00,2026-04-02 21:45:00,272,124,contato,270.0,1
V_M08587_M08630_TURN,V_M08587_M08630,turnaround,C,2026-04-02 20:35:00,2026-04-02 23:00:00,348,110,contato,135.0,1
V_M08586_M08618_TURN,V_M08586_M08618,turnaround,C,2026-04-02 20:35:00,2026-04-02 22:05:00,272,127,contato,285.0,1
V_M08588_M08622_TURN,V_M08588_M08622,turnaround,C,2026-04-02 20:40:00,2026-04-02 22:30:00,272,129,contato,295.0,1
V_M08591_M08633_TURN,V_M08591_M08633,turnaround,C,2026-04-02 20:50:00,2026-04-02 23:20:00,348,108,contato,125.0,1
V_M08590_M08631_TURN,V_M08590_M08631,turnaround,C,2026-04-02 20:50:00,2026-04-02 23:10:00,348,109,contato,130.0,1
V_M08593_M08624_TURN,V_M08593_M08624,turnaround,C,2026-04-02 20:55:00,2026-04-02 22:40:00,272,116,contato,230.0,1
V_M08596_M08625_TURN,V_M08596_M08625,turnaround,C,2026-04-02 21:00:00,2026-04-02 22:50:00,140,133,contato,315.0,1
V_M08577_M08635_PARK,V_M08577_M08635,parking,C,2026-04-02 21:00:00,2026-04-02 22:45:00,0,229,estacionamento,785.0,0
V_M08601_M08634_TURN,V_M08601_M08634,turnaround,C,2026-04-02 21:10:00,2026-04-02 23:25:00,348,114,contato,155.0,1
V_M08602_M08637_TURN,V_M08602_M08637,turnaround,C,2026-04-02 21:10:00,2026-04-02 23:30:00,272,128,contato,290.0,1
V_M08608_M08640_TURN,V_M08608_M08640,turnaround,C,2026-04-02 21:45:00,2026-04-02 23:45:00,348,107,contato,120.0,1
V_M08611_M08641_TURN,V_M08611_M08641,turnaround,C,2026-04-02 21:50:00,2026-04-02 23:50:00,348,112,contato,145.0,1
V_M08613_M08638_TURN,V_M08613_M08638,turnaround,C,2026-04-02 21:55:00,2026-04-02 23:35:00,272,113,contato,150.0,1
V_M08617_M08643_TURN,V_M08617_M08643,turnaround,C,2026-04-02 22:05:00,2026-04-02 23:55:00,348,111,contato,140.0,1
V_M08577_M08635_DEP,V_M08577_M08635,departure,C,2026-04-02 22:45:00,2026-04-02 23:30:00,118,115,contato,160.0,1
V_M08644_M08647_TURN,V_M08644_M08647,turnaround,C,2026-04-03 00:30:00,2026-04-03 01:35:00,320,107,contato,120.0,1
V_M08645_M08652_TURN,V_M08645_M08652,turnaround,C,2026-04-03 01:25:00,2026-04-03 03:00:00,440,109,contato,130.0,1
V_M08646_M08671_ARR,V_M08646_M08671,arrival,C,2026-04-03 01:30:00,2026-04-03 02:15:00,186,108,contato,125.0,1
V_M08648_M08653_TURN,V_M08648_M08653,turnaround,C,2026-04-03 02:05:00,2026-04-03 03:10:00,272,111,contato,140.0,1
V_M08646_M08671_PARK,V_M08646_M08671,parking,C,2026-04-03 02:15:00,2026-04-03 05:20:00,0,229,estacionamento,785.0,0
V_M08650_M08655_TURN,V_M08650_M08655,turnaround,C,2026-04-03 02:20:00,2026-04-03 03:30:00,272,107,contato,120.0,1
V_M08649_M08654_TURN,V_M08649_M08654,turnaround,C,2026-04-03 02:20:00,2026-04-03 03:15:00,272,110,contato,135.0,1
V_M08651_M08656_TURN,V_M08651_M08656,turnaround,C,2026-04-03 02:40:00,2026-04-03 03:30:00,272,108,contato,125.0,1
V_M08657_M08668_TURN,V_M08657_M08668,turnaround,C,2026-04-03 05:00:00,2026-04-03 06:00:00,348,107,contato,120.0,1
V_M08658_M08670_TURN,V_M08658_M08670,turnaround,C,2026-04-03 05:05:00,2026-04-03 06:05:00,348,109,contato,130.0,1
V_M08659_M08673_TURN,V_M08659_M08673,turnaround,C,2026-04-03 05:05:00,2026-04-03 06:10:00,348,110,contato,135.0,1
V_M08662_M08700_TURN,V_M08662_M08700,turnaround,C,2026-04-03 05:10:00,2026-04-03 07:45:00,348,115,contato,160.0,1
V_M08660_M08672_TURN,V_M08660_M08672,turnaround,C,2026-04-03 05:10:00,2026-04-03 06:10:00,272,116,contato,230.0,1
V_M08661_M08703_TURN,V_M08661_M08703,turnaround,C,2026-04-03 05:10:00,2026-04-03 07:55:00,348,207,remoto,400.0,0
V_M08663_M08704_TURN,V_M08663_M08704,turnaround,C,2026-04-03 05:15:00,2026-04-03 07:55:00,348,210,remoto,415.0,0
V_M08664_M08707_TURN,V_M08664_M08707,turnaround,C,2026-04-03 05:20:00,2026-04-03 08:00:00,348,108,contato,125.0,1
V_M08646_M08671_DEP,V_M08646_M08671,departure,C,2026-04-03 05:20:00,2026-04-03 06:05:00,186,118,contato,240.0,1
V_M08665_M08708_TURN,V_M08665_M08708,turnaround,C,2026-04-03 05:25:00,2026-04-03 08:00:00,348,206,remoto,395.0,0
V_M08666_M08714_TURN,V_M08666_M08714,turnaround,C,2026-04-03 05:30:00,2026-04-03 08:10:00,348,211,remoto,420.0,0
V_M08677_M08690_TURN,V_M08677_M08690,turnaround,C,2026-04-03 06:25:00,2026-04-03 07:15:00,372,107,contato,120.0,1
V_M08676_M08718_TURN,V_M08676_M08718,turnaround,C,2026-04-03 06:25:00,2026-04-03 08:25:00,348,112,contato,145.0,1
V_M08679_M08716_TURN,V_M08679_M08716,turnaround,C,2026-04-03 06:45:00,2026-04-03 08:20:00,140,130,contato,300.0,1
V_M08680_M08726_TURN,V_M08680_M08726,turnaround,C,2026-04-03 06:50:00,2026-04-03 08:45:00,140,129,contato,295.0,1
V_M08681_M08701_TURN,V_M08681_M08701,turnaround,C,2026-04-03 06:55:00,2026-04-03 07:50:00,272,118,contato,240.0,1
V_M08682_M08712_TURN,V_M08682_M08712,turnaround,C,2026-04-03 07:00:00,2026-04-03 08:05:00,272,121,contato,255.0,1
V_M08683_M08713_TURN,V_M08683_M08713,turnaround,C,2026-04-03 07:00:00,2026-04-03 08:10:00,272,209,remoto,410.0,0
V_M08684_M08730_TURN,V_M08684_M08730,turnaround,C,2026-04-03 07:05:00,2026-04-03 09:05:00,140,128,contato,290.0,1
V_M08685_M08717_TURN,V_M08685_M08717,turnaround,C,2026-04-03 07:05:00,2026-04-03 08:20:00,272,208,remoto,405.0,0
V_M08688_M08706_TURN,V_M08688_M08706,turnaround,C,2026-04-03 07:10:00,2026-04-03 07:55:00,352,111,contato,140.0,1
V_M08687_M08721_TURN,V_M08687_M08721,turnaround,C,2026-04-03 07:10:00,2026-04-03 08:35:00,272,122,contato,260.0,1
V_M08686_M08720_TURN,V_M08686_M08720,turnaround,C,2026-04-03 07:10:00,2026-04-03 08:30:00,272,124,contato,270.0,1
V_M08691_M08705_TURN,V_M08691_M08705,turnaround,C,2026-04-03 07:15:00,2026-04-03 07:55:00,372,109,contato,130.0,1
V_M08692_M08722_TURN,V_M08692_M08722,turnaround,C,2026-04-03 07:15:00,2026-04-03 08:35:00,272,119,contato,245.0,1
V_M08693_M08715_TURN,V_M08693_M08715,turnaround,C,2026-04-03 07:15:00,2026-04-03 08:15:00,236,127,contato,285.0,1
V_M08696_M08710_TURN,V_M08696_M08710,turnaround,C,2026-04-03 07:20:00,2026-04-03 08:00:00,352,110,contato,135.0,1
V_M08695_M08719_TURN,V_M08695_M08719,turnaround,C,2026-04-03 07:20:00,2026-04-03 08:25:00,348,114,contato,155.0,1
V_M08694_M08723_TURN,V_M08694_M08723,turnaround,C,2026-04-03 07:20:00,2026-04-03 08:40:00,272,125,contato,275.0,1
V_M08697_M08727_TURN,V_M08697_M08727,turnaround,C,2026-04-03 07:25:00,2026-04-03 09:00:00,348,113,contato,150.0,1
V_M08698_M08725_TURN,V_M08698_M08725,turnaround,C,2026-04-03 07:30:00,2026-04-03 08:45:00,272,212,remoto,425.0,0
V_M08702_M08729_TURN,V_M08702_M08729,turnaround,C,2026-04-03 07:55:00,2026-04-03 09:00:00,372,107,contato,120.0,1
V_M08711_M08775_ARR,V_M08711_M08775,arrival,D,2026-04-03 08:05:00,2026-04-03 08:50:00,267,117,contato,235.0,1
V_M08724_M08737_TURN,V_M08724_M08737,turnaround,C,2026-04-03 08:45:00,2026-04-03 09:30:00,352,109,contato,130.0,1
V_M08711_M08775_PARK,V_M08711_M08775,parking,D,2026-04-03 08:50:00,2026-04-03 11:40:00,0,120,contato,250.0,1
V_M08728_M08741_TURN,V_M08728_M08741,turnaround,C,2026-04-03 09:00:00,2026-04-03 09:45:00,272,114,contato,155.0,1
V_M08732_M08743_TURN,V_M08732_M08743,turnaround,C,2026-04-03 09:20:00,2026-04-03 10:00:00,348,110,contato,135.0,1
V_M08733_M08765_TURN,V_M08733_M08765,turnaround,C,2026-04-03 09:20:00,2026-04-03 11:55:00,236,208,remoto,405.0,0
V_M08736_M08744_TURN,V_M08736_M08744,turnaround,C,2026-04-03 09:25:00,2026-04-03 10:05:00,348,108,contato,125.0,1
V_M08739_M08749_TURN,V_M08739_M08749,turnaround,C,2026-04-03 09:40:00,2026-04-03 10:40:00,372,111,contato,140.0,1
V_M08740_M08746_TURN,V_M08740_M08746,turnaround,C,2026-04-03 09:45:00,2026-04-03 10:30:00,440,107,contato,120.0,1
V_M08742_M08747_TURN,V_M08742_M08747,turnaround,C,2026-04-03 09:50:00,2026-04-03 10:35:00,352,112,contato,145.0,1
V_M08745_M08751_TURN,V_M08745_M08751,turnaround,C,2026-04-03 10:10:00,2026-04-03 10:50:00,372,109,contato,130.0,1
V_M08748_M08755_TURN,V_M08748_M08755,turnaround,C,2026-04-03 10:35:00,2026-04-03 11:15:00,140,114,contato,155.0,1
V_M08750_M08758_TURN,V_M08750_M08758,turnaround,C,2026-04-03 10:50:00,2026-04-03 11:35:00,372,112,contato,145.0,1
V_M08753_M08771_TURN,V_M08753_M08771,turnaround,C,2026-04-03 11:00:00,2026-04-03 12:05:00,372,113,contato,150.0,1
