Chegada Partida,Natureza,Data,Empresa,Voo,Aeronave,Horário (Hora Local),Origem Destino,Assentos,Tipo de Serviço,Dia da Semana
Chegada,DOM,21/03/2026,Azul Conecta,5133,208,12:35,POJ,9,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4236,295,12:35,GRU,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2780,295,12:40,BSB,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4851,295,12:40,CPV,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4179,AT7,12:45,UDI,70,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,9501,32N,12:45,UNA,0,Traslado,Sabado
Partida,DOM,21/03/2026,Gol,1834,73H,12:45,SSA,186,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2424,295,12:50,IOS,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2867,295,12:50,GYN,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2523,32N,12:55,AJU,174,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2472,32N,12:55,REC,174,Voo Regular,Sabado
Partida,DOM,21/03/2026,Latam,3105,319,12:55,CGH,140,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Gol,2043,73H,13:00,GIG,186,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2925,295,13:00,CGB,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4321,295,13:00,VCP,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul Conecta,5113,208,13:05,IAL,9,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4402,32N,13:05,MCZ,174,Voo Regular,Sabado
Partida,DOM,21/03/2026,Latam,3309,321,13:10,GRU,220,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4709,AT7,13:15,IPN,70,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4293,AT7,13:15,MOC,70,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2598,295,13:25,IGU,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul Conecta,5258,208,13:25,PYT,9,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,6061,E95,13:40,CGH,118,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2478,32N,13:40,BPS,174,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2444,32N,13:45,FOR,174,Voo Regular,Sabado
Partida,DOM,21/03/2026,Gol,2011,73H,13:45,GIG,186,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4331,AT7,13:55,REC,70,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul Conecta,5192,208,14:00,JMA,9,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2516,295,14:00,JJD,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4312,295,14:05,FOR,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2575,32N,14:05,MCZ,174,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2701,295,14:10,NAT,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2757,295,14:30,POA,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Latam,3554,320,14:35,GRU,176,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4117,E95,14:45,SDU,118,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4319,295,14:55,THE,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,6077,E95,15:00,CGH,118,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,6038,E95,15:20,CGH,118,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Gol,2149,73H,15:20,SSA,186,Voo Regular,Sabado
Partida,DOM,21/03/2026,Latam,3555,320,15:25,GRU,176,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Gol,9714,73H,15:35,MCZ,186,Voo Extra,Sabado
Chegada,DOM,21/03/2026,Azul,5031,295,15:45,GRU,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4046,295,15:45,VCP,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4251,AT7,16:00,MOC,70,Voo Regular,Sabado
Chegada,INT,21/03/2026,Tap,103,339,16:00,LIS,298,Voo Regular,Sabado
Partida,DOM,21/03/2026,Gol,2038,73H,16:00,SSA,186,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4957,295,16:05,VCP,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4180,AT7,16:10,UDI,70,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4721,295,16:10,BSB,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4125,295,16:15,GYN,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4351,E95,16:20,CGH,118,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2425,295,16:25,IOS,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Gol,1369,73H,16:30,CGH,186,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul Conecta,5191,208,16:35,JMA,9,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Latam,3722,319,16:45,BSB,140,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2587,32N,16:50,BPS,174,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2910,295,17:15,VIX,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4799,295,17:15,BSB,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,6182,AT7,17:20,RAO,70,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Gol,2051,73H,17:25,BPS,186,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4436,295,17:25,GIG,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul Conecta,5259,208,17:30,PYT,9,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4751,E95,17:35,SDU,118,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2431,32N,17:40,BPS,174,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4227,295,17:40,GYN,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2484,295,17:45,SSA,136,Voo Regular,Sabado
Chegada,INT,21/03/2026,Latam Colombia,2533,76V,17:50,BOG,0,Carga,Sabado
Chegada,DOM,21/03/2026,Latam,3556,320,17:55,GRU,176,Voo Regular,Sabado
Partida,DOM,21/03/2026,Latam,3723,319,18:10,BSB,140,Voo Regular,Sabado
Partida,INT,21/03/2026,Tap,104,339,18:10,LIS,298,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4419,295,18:15,CGB,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,9505,32N,18:15,UNA,174,Voo Extra,Sabado
Chegada,DOM,21/03/2026,Latam,3042,320,18:15,CGH,176,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4289,295,18:25,CPV,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Gol,1324,73H,18:30,GRU,186,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2930,32N,18:40,REC,174,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Gol,1879,73H,18:40,SSA,186,Voo Regular,Sabado
Partida,DOM,21/03/2026,Latam Colombia,2533,76V,19:00,VCP,0,Carga,Sabado
Partida,DOM,21/03/2026,Azul,4142,AT7,19:05,IPN,70,Voo Regular,Sabado
Partida,DOM,21/03/2026,Latam,4701,320,19:05,CGH,176,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,5023,AT7,19:10,SSA,70,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Latam,3790,320,19:10,GRU,176,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2576,32N,19:15,MCZ,174,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2625,32N,19:20,REC,174,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2920,295,19:30,VCP,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2645,295,19:35,REC,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Gol,1346,73H,19:35,CGH,186,Voo Regular,Sabado
Chegada,INT,21/03/2026,Gol,7791,73H,19:35,AEP,186,Voo Regular,Sabado
Partida,DOM,21/03/2026,Gol,1874,73H,19:40,BPS,186,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2763,295,19:45,POA,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Latam,3590,321,19:45,POA,220,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4577,32N,19:55,BEL,174,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Gol,9730,73H,19:55,BPS,186,Voo Extra,Sabado
Partida,DOM,21/03/2026,Latam,3557,320,19:55,GRU,176,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2950,295,20:00,VIX,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2921,295,20:10,VCP,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2545,32N,20:15,FOR,174,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4437,295,20:15,GIG,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2702,295,20:20,NAT,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4454,E95,20:20,CGH,118,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2517,295,20:25,JJD,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2935,E95,20:25,SDU,118,Voo Regular,Sabado
Partida,DOM,21/03/2026,Gol,1799,73H,20:25,CGH,186,Voo Regular,Sabado
Partida,DOM,21/03/2026,Latam,3591,321,20:30,POA,220,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2473,32N,20:35,REC,174,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2811,295,20:35,BEL,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4298,295,20:40,THE,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4521,295,20:45,BSB,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2427,32N,20:50,BPS,174,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,6183,AT7,20:50,RAO,70,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4163,32N,20:55,MAO,174,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4330,AT7,21:00,REC,70,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4455,32N,21:00,CGH,174,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4138,AT7,21:05,IPN,70,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2643,295,21:15,VCP,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2908,295,21:15,SDU,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2445,32N,21:20,JPA,174,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4185,295,21:35,GYN,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4082,295,21:35,VCP,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2809,E95,21:40,SDU,118,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4212,295,21:45,GRU,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4438,32N,21:45,BEL,174,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Latam,3724,321,21:50,BSB,220,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4061,295,21:50,CWB,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4420,AT7,21:50,MOC,70,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4139,AT7,21:55,IPN,70,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,2562,32N,22:00,NAT,174,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2923,32N,22:00,POA,174,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4126,295,22:00,BSB,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Azul,4472,295,22:05,SSA,136,Voo Regular,Sabado
Chegada,DOM,21/03/2026,Latam,3126,320,22:10,CGH,176,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,4225,295,22:15,FLN,136,Voo Regular,Sabado
Partida,DOM,21/03/2026,Azul,2851,295,22:20,GYN,136,Voo Regular,Sabado
